cat_yahoofinanzas,emisora,benchmark_morningstar,clas_cnbv,link_cnbv,familia,link_morningstar,link_yahoofinanzas1,link_yahoofinanzas2
,+TASAA1 A,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000VPQY&SecurityToken=F00000VPQY%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000VPQY,https://es-us.finanzas.yahoo.com/q/hp?s=TASAA1A.MX,https://es-us.finanzas.yahoo.com/q/hp?s=TASAA1A.MX
,+TASAA1 F1,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000Q6MS&SecurityToken=F00000Q6MS%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000Q6MS,https://es-us.finanzas.yahoo.com/q/hp?s=TASAA1F1.MX,https://es-us.finanzas.yahoo.com/q/hp?s=TASAA1F1.MX
,+TASAA1 F2,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000Q6MT&SecurityToken=F00000Q6MT%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000Q6MT,https://es-us.finanzas.yahoo.com/q/hp?s=TASAA1F2.MX,https://es-us.finanzas.yahoo.com/q/hp?s=TASAA1F2.MX
,+TASAA1 F3,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000Q6MU&SecurityToken=F00000Q6MU%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000Q6MU,https://es-us.finanzas.yahoo.com/q/hp?s=TASAA1F3.MX,https://es-us.finanzas.yahoo.com/q/hp?s=TASAA1F3.MX
,+TASAA1 M1,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000Q6MV&SecurityToken=F00000Q6MV%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000Q6MV,https://es-us.finanzas.yahoo.com/q/hp?s=TASAA1M1.MX,https://es-us.finanzas.yahoo.com/q/hp?s=TASAA1M1.MX
,+TASAA1 M2,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000Q6MW&SecurityToken=F00000Q6MW%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000Q6MW,https://es-us.finanzas.yahoo.com/q/hp?s=TASAA1M2.MX,https://es-us.finanzas.yahoo.com/q/hp?s=TASAA1M2.MX
,+TASAA1 ME1,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000Q6MX&SecurityToken=F00000Q6MX%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000Q6MX,https://es-us.finanzas.yahoo.com/q/hp?s=TASAA1ME1.MX,https://es-us.finanzas.yahoo.com/q/hp?s=TASAA1ME1.MX
,+TASAA1 ME2,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000Q6MY&SecurityToken=F00000Q6MY%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000Q6MY,https://es-us.finanzas.yahoo.com/q/hp?s=TASAA1ME2.MX,https://es-us.finanzas.yahoo.com/q/hp?s=TASAA1ME2.MX
,+TASAD1 A,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000VPQZ&SecurityToken=F00000VPQZ%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000VPQZ,https://es-us.finanzas.yahoo.com/q/hp?s=TASAD1A.MX,https://es-us.finanzas.yahoo.com/q/hp?s=TASAD1A.MX
,+TASAD1 F1,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000Q6ML&SecurityToken=F00000Q6ML%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000Q6ML,https://es-us.finanzas.yahoo.com/q/hp?s=TASAD1F1.MX,https://es-us.finanzas.yahoo.com/q/hp?s=TASAD1F1.MX
,+TASAD1 F2,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000Q6MM&SecurityToken=F00000Q6MM%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000Q6MM,https://es-us.finanzas.yahoo.com/q/hp?s=TASAD1F2.MX,https://es-us.finanzas.yahoo.com/q/hp?s=TASAD1F2.MX
,+TASAD1 F3,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000Q6MN&SecurityToken=F00000Q6MN%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000Q6MN,https://es-us.finanzas.yahoo.com/q/hp?s=TASAD1F3.MX,https://es-us.finanzas.yahoo.com/q/hp?s=TASAD1F3.MX
,+TASAD1 M1,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000Q6MO&SecurityToken=F00000Q6MO%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000Q6MO,https://es-us.finanzas.yahoo.com/q/hp?s=TASAD1M1.MX,https://es-us.finanzas.yahoo.com/q/hp?s=TASAD1M1.MX
,+TASAD1 M2,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000Q6MP&SecurityToken=F00000Q6MP%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000Q6MP,https://es-us.finanzas.yahoo.com/q/hp?s=TASAD1M2.MX,https://es-us.finanzas.yahoo.com/q/hp?s=TASAD1M2.MX
,+TASAD1 ME1,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000Q6MQ&SecurityToken=F00000Q6MQ%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000Q6MQ,https://es-us.finanzas.yahoo.com/q/hp?s=TASAD1ME1.MX,https://es-us.finanzas.yahoo.com/q/hp?s=TASAD1ME1.MX
,+TASAD1 ME2,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000Q6MR&SecurityToken=F00000Q6MR%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000Q6MR,https://es-us.finanzas.yahoo.com/q/hp?s=TASAD1ME2.MX,https://es-us.finanzas.yahoo.com/q/hp?s=TASAD1ME2.MX
,+TASALP F1,,Dueda PF - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000JSBA&SecurityToken=F00000JSBA%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000JSBA,https://es-us.finanzas.yahoo.com/q/hp?s=TASALPF1.MX,https://es-us.finanzas.yahoo.com/q/hp?s=TASALPF1.MX
,+TASALP F2,,Dueda PF - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000JSBB&SecurityToken=F00000JSBB%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000JSBB,https://es-us.finanzas.yahoo.com/q/hp?s=TASALPF2.MX,https://es-us.finanzas.yahoo.com/q/hp?s=TASALPF2.MX
,+TASALP F3,,Dueda PF - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000JSBC&SecurityToken=F00000JSBC%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000JSBC,https://es-us.finanzas.yahoo.com/q/hp?s=TASALPF3.MX,https://es-us.finanzas.yahoo.com/q/hp?s=TASALPF3.MX
,+TASALP M1,,Dueda PF - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000JSBD&SecurityToken=F00000JSBD%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000JSBD,https://es-us.finanzas.yahoo.com/q/hp?s=TASALPM1.MX,https://es-us.finanzas.yahoo.com/q/hp?s=TASALPM1.MX
,+TASALP M2,,Dueda PF - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000JSBE&SecurityToken=F00000JSBE%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000JSBE,https://es-us.finanzas.yahoo.com/q/hp?s=TASALPM2.MX,https://es-us.finanzas.yahoo.com/q/hp?s=TASALPM2.MX
,+TASALP ME1,,Dueda PF - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000JSBF&SecurityToken=F00000JSBF%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000JSBF,https://es-us.finanzas.yahoo.com/q/hp?s=TASALPME1.MX,https://es-us.finanzas.yahoo.com/q/hp?s=TASALPME1.MX
,+TASALP ME2,,Dueda PF - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000JSBG&SecurityToken=F00000JSBG%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000JSBG,https://es-us.finanzas.yahoo.com/q/hp?s=TASALPME2.MX,https://es-us.finanzas.yahoo.com/q/hp?s=TASALPME2.MX
,+TASARV F1,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000Q4RU&SecurityToken=F00000Q4RU%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000Q4RU,https://es-us.finanzas.yahoo.com/q/hp?s=TASARVF1.MX,https://es-us.finanzas.yahoo.com/q/hp?s=TASARVF1.MX
,+TASARV F2,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000Q6MF&SecurityToken=F00000Q6MF%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000Q6MF,https://es-us.finanzas.yahoo.com/q/hp?s=TASARVF2.MX,https://es-us.finanzas.yahoo.com/q/hp?s=TASARVF2.MX
,+TASARV F3,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000Q6MG&SecurityToken=F00000Q6MG%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000Q6MG,https://es-us.finanzas.yahoo.com/q/hp?s=TASARVF3.MX,https://es-us.finanzas.yahoo.com/q/hp?s=TASARVF3.MX
,+TASARV M1,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000Q6MH&SecurityToken=F00000Q6MH%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000Q6MH,https://es-us.finanzas.yahoo.com/q/hp?s=TASARVM1.MX,https://es-us.finanzas.yahoo.com/q/hp?s=TASARVM1.MX
,+TASARV M2,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000Q6MI&SecurityToken=F00000Q6MI%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000Q6MI,https://es-us.finanzas.yahoo.com/q/hp?s=TASARVM2.MX,https://es-us.finanzas.yahoo.com/q/hp?s=TASARVM2.MX
,+TASARV ME1,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000Q6MJ&SecurityToken=F00000Q6MJ%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000Q6MJ,https://es-us.finanzas.yahoo.com/q/hp?s=TASARVME1.MX,https://es-us.finanzas.yahoo.com/q/hp?s=TASARVME1.MX
,+TASARV ME2,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000Q6MK&SecurityToken=F00000Q6MK%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000Q6MK,https://es-us.finanzas.yahoo.com/q/hp?s=TASARVME2.MX,https://es-us.finanzas.yahoo.com/q/hp?s=TASARVME2.MX
,+TASAUS F1,,Dueda PF - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000042F&SecurityToken=F00000042F%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000042F,https://es-us.finanzas.yahoo.com/q/hp?s=TASAUSF1.MX,https://es-us.finanzas.yahoo.com/q/hp?s=TASAUSF1.MX
,+TASAUS F2,,Dueda PF - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000046V&SecurityToken=F00000046V%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000046V,https://es-us.finanzas.yahoo.com/q/hp?s=TASAUSF2.MX,https://es-us.finanzas.yahoo.com/q/hp?s=TASAUSF2.MX
,+TASAUS F3,,Dueda PF - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000002T85&SecurityToken=F000002T85%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000002T85,https://es-us.finanzas.yahoo.com/q/hp?s=TASAUSF3.MX,https://es-us.finanzas.yahoo.com/q/hp?s=TASAUSF3.MX
,+TASAUS F4,,Dueda PF - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000002T87&SecurityToken=F000002T87%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000002T87,https://es-us.finanzas.yahoo.com/q/hp?s=TASAUSF4.MX,https://es-us.finanzas.yahoo.com/q/hp?s=TASAUSF4.MX
,+TASAUS M1,,Dueda PF - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000046Z&SecurityToken=F00000046Z%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000046Z,https://es-us.finanzas.yahoo.com/q/hp?s=TASAUSM1.MX,https://es-us.finanzas.yahoo.com/q/hp?s=TASAUSM1.MX
,+TASAUS M2,,Dueda PF - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000000472&SecurityToken=F000000472%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000000472,https://es-us.finanzas.yahoo.com/q/hp?s=TASAUSM2.MX,https://es-us.finanzas.yahoo.com/q/hp?s=TASAUSM2.MX
,+TASAUS M3,,Dueda PF - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000002T88&SecurityToken=F000002T88%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000002T88,https://es-us.finanzas.yahoo.com/q/hp?s=TASAUSM3.MX,https://es-us.finanzas.yahoo.com/q/hp?s=TASAUSM3.MX
,+TASAUS ME,,Dueda PF - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000000475&SecurityToken=F000000475%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000000475,https://es-us.finanzas.yahoo.com/q/hp?s=TASAUSME.MX,https://es-us.finanzas.yahoo.com/q/hp?s=TASAUSME.MX
,ACCIPAT B0-B,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000005MM&SecurityToken=F0000005MM%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000005MM,https://es-us.finanzas.yahoo.com/q/hp?s=ACCIPATB0B.MX,https://es-us.finanzas.yahoo.com/q/hp?s=ACCIPATB0-B.MX
,ACCIPAT C0-B,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000044XD&SecurityToken=F0000044XD%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000044XD,https://es-us.finanzas.yahoo.com/q/hp?s=ACCIPATC0B.MX,https://es-us.finanzas.yahoo.com/q/hp?s=ACCIPATC0-B.MX
,ACCIPAT M0-B,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000044XE&SecurityToken=F0000044XE%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000044XE,https://es-us.finanzas.yahoo.com/q/hp?s=ACCIPATM0B.MX,https://es-us.finanzas.yahoo.com/q/hp?s=ACCIPATM0-B.MX
,ACTCOMM B,,Común - Largo plazo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000QHOF&SecurityToken=F00000QHOF%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000QHOF,https://es-us.finanzas.yahoo.com/q/hp?s=ACTCOMMB.MX,https://es-us.finanzas.yahoo.com/q/hp?s=ACTCOMMB.MX
,ACTCOMM FF,,Común - Largo plazo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000Q4RW&SecurityToken=F00000Q4RW%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000Q4RW,https://es-us.finanzas.yahoo.com/q/hp?s=ACTCOMMFF.MX,https://es-us.finanzas.yahoo.com/q/hp?s=ACTCOMMFF.MX
,ACTI500 B1,,-,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001ZQ6&SecurityToken=F000001ZQ6%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001ZQ6,https://es-us.finanzas.yahoo.com/q/hp?s=ACTI500B1.MX,https://es-us.finanzas.yahoo.com/q/hp?s=ACTI500B1.MX
,ACTI500 B2,,-,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001ZP8&SecurityToken=F000001ZP8%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001ZP8,https://es-us.finanzas.yahoo.com/q/hp?s=ACTI500B2.MX,https://es-us.finanzas.yahoo.com/q/hp?s=ACTI500B2.MX
,ACTI500 B3,,-,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001ZQ3&SecurityToken=F000001ZQ3%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001ZQ3,https://es-us.finanzas.yahoo.com/q/hp?s=ACTI500B3.MX,https://es-us.finanzas.yahoo.com/q/hp?s=ACTI500B3.MX
