"h_benchmark_fondos","j_link_cnbv","i_benchmark_morningstar","l_link_yahoofinanzas1","a_emisora","m_link_yahoofinanzas2","d_adquiriente","e_cat_cnbv","k_link_morningstar","g_fecha_inicio","f_cat_fondos","c_familia","b_clas_cnbv"
"20% S&P Valmer MEX BPA182, 20% S&P Valmer MEX BPAS, 20% S&P Valmer MEX BPAST, 2.5% S&P Valmer MEX Brem, 10% S&P Valmer MEX CETES 182D, 10% S&P Valmer MEX CETES 364D, 10% S&P Valmer MEX CETES 91D, 7.5% Others","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000003V1L&SecurityToken=F000003V1L%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIGOBF1.MX","ACTIGOB F-1","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIGOBF-1.MX","Personas físicas","Deuda Gubernamental - Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000003V1L","03/09/2007","Deuda","","Deuda PF - Espec. en papel gubernamental"
"BMV IRT","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000Q6MI&SecurityToken=F00000Q6MI%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=TASARVM2.MX","+TASARV M2","https://es-us.finanzas.yahoo.com/q/hp?s=TASARVM2.MX","Personas morales","RV Mexico","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000Q6MI","27/06/2013","Renta Variable","","Común - Agresivo"
"S&P Valmer MEX CETES 28D","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000V4A3&SecurityToken=F00000V4A3%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIGF3.MX","ACTIG+ F-3","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIGF-3.MX","Personas físicas","Deuda Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000V4A3","25/11/2014","-","","Dueda PF - Agresivo"
"BMV IPC PR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000005MB&SecurityToken=F0000005MB%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTICREB.MX","ACTICRE B","https://es-us.finanzas.yahoo.com/q/hp?s=ACTICREB.MX","Personas físicas,Personas morales","RV Mexico","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000005MB","22/12/1994","Renta Variable","","Común - Agresivo"
"S&P Valmer MEX CETES 28D","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000N6WG&SecurityToken=F00000N6WG%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIGE.MX","ACTIG+ E","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIGE.MX","No contribuyentes","Deuda Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000N6WG","03/10/2011","Deuda","","Dueda PF - Agresivo"
"S&P Valmer MEX CETES 28D","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000N6WE&SecurityToken=F00000N6WE%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIGB2.MX","ACTIG+ B-2","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIGB-2.MX","Personas físicas","Deuda Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000N6WE","03/10/2011","Deuda","","Dueda PF - Agresivo"
"S&P Valmer MEX CETES 364D","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000JSBF&SecurityToken=F00000JSBF%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=TASALPME1.MX","+TASALP ME1","https://es-us.finanzas.yahoo.com/q/hp?s=TASALPME1.MX","No contribuyentes","Deuda Largo Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000JSBF","23/08/2010","Deuda","","Dueda PF - Agresivo"
"S&P Valmer MEX CETES 28D","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000QLX8&SecurityToken=F00000QLX8%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIGF2.MX","ACTIG+ F-2","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIGF-2.MX","Personas físicas","Deuda Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000QLX8","22/10/2013","Deuda","","Dueda PF - Agresivo"
"S&P Valmer MEX CETES 28D","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000N6WH&SecurityToken=F00000N6WH%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIGM1.MX","ACTIG+ M-1","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIGM-1.MX","Personas morales","Deuda Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000N6WH","03/10/2011","Deuda","","Dueda PF - Agresivo"
"20% S&P Valmer MEX BPA182, 20% S&P Valmer MEX BPAS, 20% S&P Valmer MEX BPAST, 2.5% S&P Valmer MEX Brem, 10% S&P Valmer MEX CETES 182D, 10% S&P Valmer MEX CETES 364D, 10% S&P Valmer MEX CETES 91D, 7.5% Others","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001W72&SecurityToken=F000001W72%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIGOBG.MX","ACTIGOB G","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIGOBG.MX","Personas morales","Deuda Gubernamental - Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001W72","04/09/2007","Deuda","","Deuda PF - Espec. en papel gubernamental"
"20% S&P Valmer MEX BPA182, 20% S&P Valmer MEX BPAS, 20% S&P Valmer MEX BPAST, 2.5% S&P Valmer MEX Brem, 10% S&P Valmer MEX CETES 182D, 10% S&P Valmer MEX CETES 364D, 10% S&P Valmer MEX CETES 91D, 7.5% Others","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001W74&SecurityToken=F000001W74%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIGOBM1.MX","ACTIGOB M-1","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIGOBM-1.MX","Personas morales","Deuda Gubernamental - Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001W74","03/09/2007","Deuda","","Deuda PF - Espec. en papel gubernamental"
"BMV IRT","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000Q4RU&SecurityToken=F00000Q4RU%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=TASARVF1.MX","+TASARV F1","https://es-us.finanzas.yahoo.com/q/hp?s=TASARVF1.MX","Personas físicas","RV Mexico","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000Q4RU","27/06/2013","Renta Variable","","Común - Agresivo"
"S&P Valmer MEX CETES 28D","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000N6WF&SecurityToken=F00000N6WF%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIGB3.MX","ACTIG+ B-3","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIGB-3.MX","Personas físicas","Deuda Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000N6WF","03/10/2011","Deuda","","Dueda PF - Agresivo"
"BMV IRT","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000Q6MF&SecurityToken=F00000Q6MF%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=TASARVF2.MX","+TASARV F2","https://es-us.finanzas.yahoo.com/q/hp?s=TASARVF2.MX","Personas físicas","RV Mexico","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000Q6MF","27/06/2013","Renta Variable","","Común - Agresivo"
"BMV IPC PR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000023FO&SecurityToken=F0000023FO%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTICREFF.MX","ACTICRE FF","https://es-us.finanzas.yahoo.com/q/hp?s=ACTICREFF.MX","Fondo de fondos","RV Mexico","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000023FO","13/06/2008","Renta Variable","","Común - Agresivo"
"20% S&P Valmer MEX BPA182, 20% S&P Valmer MEX BPAS, 20% S&P Valmer MEX BPAST, 2.5% S&P Valmer MEX Brem, 10% S&P Valmer MEX CETES 182D, 10% S&P Valmer MEX CETES 364D, 10% S&P Valmer MEX CETES 91D, 7.5% Others","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000005KV&SecurityToken=F0000005KV%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIGOBB1.MX","ACTIGOB B-1","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIGOBB-1.MX","Personas físicas","Deuda Gubernamental - Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000005KV","03/09/2005","Deuda","","Deuda PF - Espec. en papel gubernamental"
"20% S&P Valmer MEX BPA182, 20% S&P Valmer MEX BPAS, 20% S&P Valmer MEX BPAST, 2.5% S&P Valmer MEX Brem, 10% S&P Valmer MEX CETES 182D, 10% S&P Valmer MEX CETES 364D, 10% S&P Valmer MEX CETES 91D, 7.5% Others","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000005KE&SecurityToken=F0000005KE%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIGOBB3.MX","ACTIGOB B-3","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIGOBB-3.MX","Personas físicas","Deuda Gubernamental - Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000005KE","13/08/1997","Deuda","","Deuda PF - Espec. en papel gubernamental"
"20% S&P Valmer MEX BPA182, 20% S&P Valmer MEX BPAS, 20% S&P Valmer MEX BPAST, 2.5% S&P Valmer MEX Brem, 10% S&P Valmer MEX CETES 182D, 10% S&P Valmer MEX CETES 364D, 10% S&P Valmer MEX CETES 91D, 7.5% Others","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000005KS&SecurityToken=F0000005KS%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIGOBB2.MX","ACTIGOB B-2","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIGOBB-2.MX","Personas físicas","Deuda Gubernamental - Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000005KS","03/09/2005","Deuda","","Deuda PF - Espec. en papel gubernamental"
"FTSE-PiP Fondeo G 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000S7NB&SecurityToken=F00000S7NB%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=CIGUBBM2.MX","+CIGUB BM-2","https://es-us.finanzas.yahoo.com/q/hp?s=CIGUBBM-2.MX","Personas morales","Deuda Gubernamental - Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000S7NB","03/12/2013","Deuda","","Deuda PM - Espec. en papel gubernamental"
"S&P Valmer MEX CETES 28D","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000N6WJ&SecurityToken=F00000N6WJ%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIGM3.MX","ACTIG+ M-3","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIGM-3.MX","Personas morales","Deuda Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000N6WJ","03/10/2011","Deuda","","Dueda PF - Agresivo"
"20% S&P Valmer MEX BPA182, 20% S&P Valmer MEX BPAS, 20% S&P Valmer MEX BPAST, 2.5% S&P Valmer MEX Brem, 10% S&P Valmer MEX CETES 182D, 10% S&P Valmer MEX CETES 364D, 10% S&P Valmer MEX CETES 91D, 7.5% Others","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000289V&SecurityToken=F00000289V%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIGOBFF.MX","ACTIGOB FF","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIGOBFF.MX","Fondo de fondos","Deuda Gubernamental - Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000289V","07/11/2008","Deuda","","Deuda PF - Espec. en papel gubernamental"
"20% S&P Valmer MEX BPA182, 20% S&P Valmer MEX BPAS, 20% S&P Valmer MEX BPAST, 2.5% S&P Valmer MEX Brem, 10% S&P Valmer MEX CETES 182D, 10% S&P Valmer MEX CETES 364D, 10% S&P Valmer MEX CETES 91D, 7.5% Others","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000003V1M&SecurityToken=F000003V1M%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIGOBGE.MX","ACTIGOB GE","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIGOBGE.MX","No contribuyentes","Deuda Gubernamental - Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000003V1M","19/05/2009","Deuda","","Deuda PF - Espec. en papel gubernamental"
"20% S&P Valmer MEX BPA182, 20% S&P Valmer MEX BPAS, 20% S&P Valmer MEX BPAST, 2.5% S&P Valmer MEX Brem, 10% S&P Valmer MEX CETES 182D, 10% S&P Valmer MEX CETES 364D, 10% S&P Valmer MEX CETES 91D, 7.5% Others","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001W71&SecurityToken=F000001W71%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIGOBE.MX","ACTIGOB E","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIGOBE.MX","No contribuyentes","Deuda Gubernamental - Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001W71","03/09/2005","Deuda","","Deuda PF - Espec. en papel gubernamental"
"BMV IRT","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000Q6MU&SecurityToken=F00000Q6MU%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=TASAA1F3.MX","+TASAA1 F3","https://es-us.finanzas.yahoo.com/q/hp?s=TASAA1F3.MX","Personas físicas","Mixtos Agresivos","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000Q6MU","27/06/2013","Renta Variable","","Común - Agresivo"
"S&P Valmer MEX CETES 28D","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000N6WI&SecurityToken=F00000N6WI%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIGM2.MX","ACTIG+ M-2","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIGM-2.MX","Personas morales","Deuda Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000N6WI","03/10/2011","Deuda","","Dueda PF - Agresivo"
"BMV IRT","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000Q6MH&SecurityToken=F00000Q6MH%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=TASARVM1.MX","+TASARV M1","https://es-us.finanzas.yahoo.com/q/hp?s=TASARVM1.MX","Personas morales","RV Mexico","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000Q6MH","27/06/2013","Renta Variable","","Común - Agresivo"
"S&P Valmer MEX CETES 364D","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000JSBD&SecurityToken=F00000JSBD%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=TASALPM1.MX","+TASALP M1","https://es-us.finanzas.yahoo.com/q/hp?s=TASALPM1.MX","Personas morales","Deuda Largo Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000JSBD","23/08/2010","Deuda","","Dueda PF - Agresivo"
"FTSE-PiP Fondeo G 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000002MX2&SecurityToken=F000002MX2%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=CIGUBBM5.MX","+CIGUB BM-5","https://es-us.finanzas.yahoo.com/q/hp?s=CIGUBBM-5.MX","Personas morales","Deuda Gubernamental - Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000002MX2","30/01/2009","Deuda","","Deuda PM - Espec. en papel gubernamental"
"FTSE-PiP Fondeo G 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000005MU&SecurityToken=F0000005MU%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=TASAM1.MX","+TASA M1","https://es-us.finanzas.yahoo.com/q/hp?s=TASAM1.MX","Personas morales","Mercado de Dinero MXN","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000005MU","01/07/2005","Deuda","","Deuda PF - Espec. en papel gubernamental"
"BMV IRT","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000Q6MY&SecurityToken=F00000Q6MY%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=TASAA1ME2.MX","+TASAA1 ME2","https://es-us.finanzas.yahoo.com/q/hp?s=TASAA1ME2.MX","No contribuyentes","Mixtos Agresivos","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000Q6MY","27/06/2013","Renta Variable","","Común - Agresivo"
"BMV IRT","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000Q6MX&SecurityToken=F00000Q6MX%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=TASAA1ME1.MX","+TASAA1 ME1","https://es-us.finanzas.yahoo.com/q/hp?s=TASAA1ME1.MX","No contribuyentes","Mixtos Agresivos","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000Q6MX","27/06/2013","Renta Variable","","Común - Agresivo"
"30% S&P Valmer MEX BPAS, 35% S&P Valmer MEX Brem, 35% S&P Valmer MEX CETES 28D","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000P25S&SecurityToken=F00000P25S%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIRENFF.MX","ACTIREN FF","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIRENFF.MX","Fondo de fondos","Deuda Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000P25S","12/10/2012","Deuda","","Dueda PF - Agresivo"
"30% S&P Valmer MEX BPAS, 35% S&P Valmer MEX Brem, 35% S&P Valmer MEX CETES 28D","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000JUDW&SecurityToken=F00000JUDW%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIRENF2.MX","ACTIREN F-2","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIRENF-2.MX","Personas físicas","Deuda Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000JUDW","30/09/2010","Deuda","","Dueda PF - Agresivo"
"15% S&P Valmer MEX BonosM, 15% S&P Valmer MEX BPA182, 10% S&P Valmer MEX CETES 364D, 10% S&P Valmer MEX Corporativo AAA Tasa Fija, 15% S&P Valmer MEX Corp AAA Tasa Variable, 10% S&P Valmer MEX UDIBonos, 15% Others, 10% VALMER MEX BONOSM M0","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000VPR1&SecurityToken=F00000VPR1%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ORIONF1.MX","ORION F-1","https://es-us.finanzas.yahoo.com/q/hp?s=ORIONF-1.MX","Personas físicas","Deuda Largo Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000VPR1","13/02/2015","-","","-"
"15% S&P Valmer MEX BonosM, 15% S&P Valmer MEX BPA182, 10% S&P Valmer MEX CETES 364D, 10% S&P Valmer MEX Corporativo AAA Tasa Fija, 15% S&P Valmer MEX Corp AAA Tasa Variable, 10% S&P Valmer MEX UDIBonos, 15% Others, 10% VALMER MEX BONOSM M0","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000005GP&SecurityToken=F0000005GP%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ORIONB3.MX","ORION B-3","https://es-us.finanzas.yahoo.com/q/hp?s=ORIONB-3.MX","Personas físicas","Deuda Largo Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000005GP","06/10/2000","Deuda","","-"
