"j_link_cnbv","i_benchmark_morningstar","l_link_yahoofinanzas1","a_emisora","m_link_yahoofinanzas2","k_link_morningstar","b_clas_cnbv","c_familia"
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001ZQ6&SecurityToken=F000001ZQ6%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTI500B1.MX","ACTI500 B1","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001ZQ6","-",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001ZP8&SecurityToken=F000001ZP8%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTI500B2.MX","ACTI500 B2","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001ZP8","-",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001ZQ3&SecurityToken=F000001ZQ3%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTI500B3.MX","ACTI500 B3","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001ZQ3","-",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000005MJ&SecurityToken=F0000005MJ%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTICOBB1.MX","ACTICOB B-1","https://es-us.finanzas.yahoo.com/q/hp?s=ACTICOBB-1.MX","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000005MJ","Cobertura Cambiaria - Especializada en cobertura",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000005MH&SecurityToken=F0000005MH%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTICOBB2.MX","ACTICOB B-2","https://es-us.finanzas.yahoo.com/q/hp?s=ACTICOBB-2.MX","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000005MH","Cobertura Cambiaria - Especializada en cobertura",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000005MQ&SecurityToken=F0000005MQ%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTICOBB3.MX","ACTICOB B-3","https://es-us.finanzas.yahoo.com/q/hp?s=ACTICOBB-3.MX","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000005MQ","Cobertura Cambiaria - Especializada en cobertura",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001ZG2&SecurityToken=F000001ZG2%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTICOBE.MX","ACTICOB E","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001ZG2","Cobertura Cambiaria - Especializada en cobertura",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000003V1J&SecurityToken=F000003V1J%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTICOBF1.MX","ACTICOB F-1","https://es-us.finanzas.yahoo.com/q/hp?s=ACTICOBF-1.MX","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000003V1J","Cobertura Cambiaria - Especializada en cobertura",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000002P2F&SecurityToken=F000002P2F%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTICOBF2.MX","ACTICOB F-2","https://es-us.finanzas.yahoo.com/q/hp?s=ACTICOBF-2.MX","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000002P2F","Cobertura Cambiaria - Especializada en cobertura",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000003V1K&SecurityToken=F000003V1K%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTICOBF3.MX","ACTICOB F-3","https://es-us.finanzas.yahoo.com/q/hp?s=ACTICOBF-3.MX","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000003V1K","Cobertura Cambiaria - Especializada en cobertura",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001W45&SecurityToken=F000001W45%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTICOBFF.MX","ACTICOB FF","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001W45","Cobertura Cambiaria - Especializada en cobertura",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001W46&SecurityToken=F000001W46%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTICOBM1.MX","ACTICOB M-1","https://es-us.finanzas.yahoo.com/q/hp?s=ACTICOBM-1.MX","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001W46","Cobertura Cambiaria - Especializada en cobertura",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000003V1M&SecurityToken=F000003V1M%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIGOBGE.MX","ACTIGOB GE","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000003V1M","Deuda PF - Espec. en papel gubernamental",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001W74&SecurityToken=F000001W74%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIGOBM1.MX","ACTIGOB M-1","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIGOBM-1.MX","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001W74","Deuda PF - Espec. en papel gubernamental",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001W76&SecurityToken=F000001W76%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIGOBM2.MX","ACTIGOB M-2","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIGOBM-2.MX","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001W76","Deuda PF - Espec. en papel gubernamental",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001W75&SecurityToken=F000001W75%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIGOBM3.MX","ACTIGOB M-3","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIGOBM-3.MX","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001W75","Deuda PF - Espec. en papel gubernamental",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000005J7&SecurityToken=F0000005J7%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIMEDB1.MX","ACTIMED B-1","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIMEDB-1.MX","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000005J7","Dueda PF - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000005JH&SecurityToken=F0000005JH%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIMEDB2.MX","ACTIMED B-2","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIMEDB-2.MX","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000005JH","Dueda PF - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000005IX&SecurityToken=F0000005IX%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIMEDB3.MX","ACTIMED B-3","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIMEDB-3.MX","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000005IX","Dueda PF - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001ZPJ&SecurityToken=F000001ZPJ%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIMEDD.MX","ACTIMED D","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001ZPJ","Dueda PF - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001ZP2&SecurityToken=F000001ZP2%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIMEDE.MX","ACTIMED E","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001ZP2","Dueda PF - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000026F4&SecurityToken=F0000026F4%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIMEDF1.MX","ACTIMED F-1","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIMEDF-1.MX","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000026F4","Dueda PF - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000026F3&SecurityToken=F0000026F3%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIMEDF2.MX","ACTIMED F-2","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIMEDF-2.MX","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000026F3","Dueda PF - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000026F2&SecurityToken=F0000026F2%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIMEDF3.MX","ACTIMED F-3","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIMEDF-3.MX","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000026F2","Dueda PF - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001ZP3&SecurityToken=F000001ZP3%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIMEDFF.MX","ACTIMED FF","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001ZP3","Dueda PF - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001ZQ2&SecurityToken=F000001ZQ2%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIMEDM1.MX","ACTIMED M-1","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIMEDM-1.MX","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001ZQ2","Dueda PF - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001ZPU&SecurityToken=F000001ZPU%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIMEDM2.MX","ACTIMED M-2","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIMEDM-2.MX","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001ZPU","Dueda PF - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001ZQA&SecurityToken=F000001ZQA%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIMEDM3.MX","ACTIMED M-3","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIMEDM-3.MX","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001ZQA","Dueda PF - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PC9W&SecurityToken=F00000PC9W%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTINEMB.MX","ACTINEM B","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PC9W","Dueda PF - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000005M1&SecurityToken=F0000005M1%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTINMOB.MX","ACTINMO B","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000005M1","Común - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PPPC&SecurityToken=F00000PPPC%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTINMOD.MX","ACTINMO D","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PPPC","Común - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001W48&SecurityToken=F000001W48%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTINMOFF.MX","ACTINMO FF","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001W48","Común - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000JO3I&SecurityToken=F00000JO3I%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIRENM3.MX","ACTIREN M-3","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIRENM-3.MX","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000JO3I","Dueda PF - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000005HG&SecurityToken=F0000005HG%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIUSB.MX","ACTIUS B","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000005HG","Común - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000000597&SecurityToken=F000000597%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIVARB.MX","ACTIVAR B","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000000597","Común - Indizado al IPC",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001VYT&SecurityToken=F000001VYT%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIVARFF.MX","ACTIVAR FF","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001VYT","Común - Indizado al IPC",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001W77&SecurityToken=F000001W77%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIVCOB1.MX","ACTIVCO B-1","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIVCOB-1.MX","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001W77","Común - Bancario y gubernamental",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001W78&SecurityToken=F000001W78%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIVCOB2.MX","ACTIVCO B-2","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIVCOB-2.MX","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001W78","Común - Bancario y gubernamental",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001W7C&SecurityToken=F000001W7C%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIVCOB3.MX","ACTIVCO B-3","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIVCOB-3.MX","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001W7C","Común - Bancario y gubernamental",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000T1QP&SecurityToken=F00000T1QP%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIVCOB4.MX","ACTIVCO B-4","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIVCOB-4.MX","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000T1QP","Común - Bancario y gubernamental",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000002P2J&SecurityToken=F000002P2J%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIVCOE.MX","ACTIVCO E","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000002P2J","Común - Bancario y gubernamental",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000003ZS2&SecurityToken=F000003ZS2%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIVCOF1.MX","ACTIVCO F-1","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIVCOF-1.MX","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000003ZS2","Común - Bancario y gubernamental",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000003ZS3&SecurityToken=F000003ZS3%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIVCOF2.MX","ACTIVCO F-2","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIVCOF-2.MX","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000003ZS3","Común - Bancario y gubernamental",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000003ZS4&SecurityToken=F000003ZS4%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIVCOF3.MX","ACTIVCO F-3","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIVCOF-3.MX","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000003ZS4","Común - Bancario y gubernamental",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001W79&SecurityToken=F000001W79%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIVCOM1.MX","ACTIVCO M-1","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIVCOM-1.MX","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001W79","Común - Bancario y gubernamental",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001W7B&SecurityToken=F000001W7B%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIVCOM2.MX","ACTIVCO M-2","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIVCOM-2.MX","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001W7B","Común - Bancario y gubernamental",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001W7A&SecurityToken=F000001W7A%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIVCOM3.MX","ACTIVCO M-3","https://es-us.finanzas.yahoo.com/q/hp?s=ACTIVCOM-3.MX","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001W7A","Común - Bancario y gubernamental",""
